"species","lifestage","habitatzone","habitattype","ecoregion","shapefile_name","pretty_name"
"scamp","earlyjuvenile","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"scamp","earlyjuvenile","near","reef","er2","reef_near_er2","ER2 Nearshore Reef"
"scamp","earlyjuvenile","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"scamp","earlyjuvenile","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"scamp","earlyjuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"scamp","earlyjuvenile","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"scamp","latejuvenile","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"scamp","latejuvenile","near","hb","er2","hb_near_er2","ER2 Nearshore Hard Bottom"
"scamp","latejuvenile","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"scamp","latejuvenile","near","reef","er2","reef_near_er2","ER2 Nearshore Reef"
"scamp","latejuvenile","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"scamp","latejuvenile","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"scamp","latejuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"scamp","latejuvenile","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"scamp","adult","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"scamp","adult","near","hb","er2","hb_near_er2","ER2 Nearshore Hard Bottom"
"scamp","adult","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"scamp","adult","near","reef","er2","reef_near_er2","ER2 Nearshore Reef"
"scamp","adult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"scamp","adult","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"scamp","adult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"scamp","adult","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"scamp","spawningadult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"scamp","spawningadult","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"scamp","spawningadult","off","shelf","er3","shelf_off_er3","ER3 Offshore Shelf/Slope Edge"
"scamp","spawningadult","off","shelf","er4","shelf_off_er4","ER4 Offshore Shelf/Slope Edge"
"scamp","spawningadult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"scamp","spawningadult","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"scamp","spawningadult","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"scamp","spawningadult","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"scamp","spawningadult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"scamp","spawningadult","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"scamp","spawningadult","off","hb","er3","hb_off_er3","ER3 Offshore Hard Bottom"
"scamp","spawningadult","off","hb","er4","hb_off_er4","ER4 Offshore Hard Bottom"
"silksnapper","egg","","","","",""
"silksnapper","larvae","","","","",""
"silksnapper","postlarvae","","","","",""
"silksnapper","earlyjuvenile","","","","",""
"silksnapper","latejuvenile","","","","",""
"silksnapper","adult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"silksnapper","adult","off","sb","er1","sb_off_er1","ER1 Offshore Soft Bottom"
"silksnapper","adult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"silksnapper","spawningadult","","","","",""
"snowygrouper","egg","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"snowygrouper","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"snowygrouper","postlarvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"snowygrouper","earlyjuvenile","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"snowygrouper","latejuvenile","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"snowygrouper","latejuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"snowygrouper","adult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"snowygrouper","adult","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"snowygrouper","adult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"snowygrouper","adult","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"snowygrouper","adult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"snowygrouper","adult","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"snowygrouper","spawningadult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"snowygrouper","spawningadult","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"snowygrouper","spawningadult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"snowygrouper","spawningadult","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"spanishmackerel","egg","near","wca","er2","wca_near_er2","ER2 Nearshore WCA"
"spanishmackerel","egg","near","wca","er3","wca_near_er3","ER3 Nearshore WCA"
"spanishmackerel","egg","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"spanishmackerel","egg","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"spanishmackerel","larvae","near","wca","er1","wca_near_er1","ER1 Nearshore WCA"
"spanishmackerel","larvae","near","wca","er2","wca_near_er2","ER2 Nearshore WCA"
"spanishmackerel","larvae","near","wca","er3","wca_near_er3","ER3 Nearshore WCA"
"spanishmackerel","larvae","near","wca","er4","wca_near_er4","ER4 Nearshore WCA"
"spanishmackerel","larvae","near","wca","er5","wca_near_er5","ER5 Nearshore WCA"
"spanishmackerel","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"spanishmackerel","larvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"spanishmackerel","larvae","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"spanishmackerel","larvae","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"spanishmackerel","larvae","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"spanishmackerel","postlarvae","near","wca","er1","wca_near_er1","ER1 Nearshore WCA"
"spanishmackerel","postlarvae","near","wca","er2","wca_near_er2","ER2 Nearshore WCA"
"spanishmackerel","postlarvae","near","wca","er3","wca_near_er3","ER3 Nearshore WCA"
"spanishmackerel","postlarvae","near","wca","er4","wca_near_er4","ER4 Nearshore WCA"
"spanishmackerel","postlarvae","near","wca","er5","wca_near_er5","ER5 Nearshore WCA"
"spanishmackerel","postlarvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"spanishmackerel","postlarvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"spanishmackerel","postlarvae","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"spanishmackerel","postlarvae","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"spanishmackerel","postlarvae","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"spanishmackerel","earlyjuvenile","est","wca","er2","wca_est_er2","ER2 Estuarine WCA"
"spanishmackerel","earlyjuvenile","est","wca","er3","wca_est_er3","ER3 Estuarine WCA"
"spanishmackerel","earlyjuvenile","est","sand","er2","sand_est_er2","ER2 Estuarine Sand"
"spanishmackerel","earlyjuvenile","est","sand","er3","sand_est_er3","ER3 Estuarine Sand"
"spanishmackerel","earlyjuvenile","near","wca","er2","wca_near_er2","ER2 Nearshore WCA"
"spanishmackerel","earlyjuvenile","near","wca","er3","wca_near_er3","ER3 Nearshore WCA"
"spanishmackerel","earlyjuvenile","near","sand","er2","sand_near_er2","ER2 Nearshore Sand"
"spanishmackerel","earlyjuvenile","near","sand","er3","sand_near_er3","ER3 Nearshore Sand"
"spanishmackerel","latejuvenile","est","wca","er2","wca_est_er2","ER2 Estuarine WCA"
"spanishmackerel","latejuvenile","est","wca","er3","wca_est_er3","ER3 Estuarine WCA"
"spanishmackerel","latejuvenile","est","sand","er2","sand_est_er2","ER2 Estuarine Sand"
"spanishmackerel","latejuvenile","est","sand","er3","sand_est_er3","ER3 Estuarine Sand"
"spanishmackerel","latejuvenile","near","wca","er2","wca_near_er2","ER2 Nearshore WCA"
"spanishmackerel","latejuvenile","near","wca","er3","wca_near_er3","ER3 Nearshore WCA"
"spanishmackerel","latejuvenile","near","sand","er2","sand_near_er2","ER2 Nearshore Sand"
"spanishmackerel","latejuvenile","near","sand","er3","sand_near_er3","ER3 Nearshore Sand"
"spanishmackerel","latejuvenile","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"spanishmackerel","latejuvenile","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"spanishmackerel","latejuvenile","off","sand","er2","sand_off_er2","ER2 Offshore Sand"
"spanishmackerel","latejuvenile","off","sand","er3","sand_off_er3","ER3 Offshore Sand"
"spanishmackerel","adult","est","wca","er1","wca_est_er1","ER1 Estuarine WCA"
"spanishmackerel","adult","est","wca","er2","wca_est_er2","ER2 Estuarine WCA"
"spanishmackerel","adult","est","wca","er3","wca_est_er3","ER3 Estuarine WCA"
"spanishmackerel","adult","near","wca","er1","wca_near_er1","ER1 Nearshore WCA"
"spanishmackerel","adult","near","wca","er2","wca_near_er2","ER2 Nearshore WCA"
"spanishmackerel","adult","near","wca","er3","wca_near_er3","ER3 Nearshore WCA"
"spanishmackerel","adult","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"spanishmackerel","adult","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"spanishmackerel","adult","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"spanishmackerel","spawningadult","near","wca","er2","wca_near_er2","ER2 Nearshore WCA"
"spanishmackerel","spawningadult","near","wca","er3","wca_near_er3","ER3 Nearshore WCA"
"spanishmackerel","spawningadult","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"spanishmackerel","spawningadult","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"speckledhind","egg","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"speckledhind","egg","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"speckledhind","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"speckledhind","larvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"speckledhind","postlarvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"speckledhind","postlarvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"speckledhind","earlyjuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"speckledhind","earlyjuvenile","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"speckledhind","latejuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"speckledhind","latejuvenile","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"speckledhind","adult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"speckledhind","adult","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"speckledhind","spawningadult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"speckledhind","spawningadult","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"spinylobster","egg","","","","",""
"spinylobster","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"spinylobster","larvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"spinylobster","larvae","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"spinylobster","larvae","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"spinylobster","larvae","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"spinylobster","postlarvae","est","wca","er1","wca_est_er1","ER1 Estuarine WCA"
"spinylobster","postlarvae","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"spinylobster","postlarvae","near","wca","er1","wca_near_er1","ER1 Nearshore WCA"
"spinylobster","postlarvae","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"spinylobster","postlarvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"spinylobster","postlarvae","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"spinylobster","earlyjuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"spinylobster","earlyjuvenile","est","reef","er1","reef_est_er1","ER1 Estuarine Reef"
"spinylobster","earlyjuvenile","est","hb","er1","hb_est_er1","ER1 Estuarine Hard Bottom"
"spinylobster","earlyjuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"spinylobster","earlyjuvenile","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"spinylobster","earlyjuvenile","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"spinylobster","earlyjuvenile","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"spinylobster","earlyjuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"spinylobster","earlyjuvenile","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"spinylobster","latejuvenile","est","hb","er1","hb_est_er1","ER1 Estuarine Hard Bottom"
"spinylobster","latejuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"spinylobster","latejuvenile","est","reef","er1","reef_est_er1","ER1 Estuarine Reef"
"spinylobster","latejuvenile","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"spinylobster","latejuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"spinylobster","latejuvenile","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"spinylobster","latejuvenile","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"spinylobster","latejuvenile","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"spinylobster","latejuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"spinylobster","adult","est","hb","er1","hb_est_er1","ER1 Estuarine Hard Bottom"
"spinylobster","adult","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"spinylobster","adult","est","reef","er1","reef_est_er1","ER1 Estuarine Reef"
"spinylobster","adult","near","hb","er1","hb_near_er1","ER1 Nearshore Hard Bottom"
"spinylobster","adult","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"spinylobster","adult","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"spinylobster","adult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"spinylobster","adult","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"spinylobster","adult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"spinylobster","spawningadult","","","","",""
"tilefish","egg","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"tilefish","egg","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"tilefish","egg","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"tilefish","egg","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"tilefish","egg","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"tilefish","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"tilefish","larvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"tilefish","larvae","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"tilefish","larvae","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"tilefish","larvae","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"tilefish","postlarvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"tilefish","postlarvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"tilefish","postlarvae","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"tilefish","postlarvae","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"tilefish","postlarvae","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"tilefish","earlyjuvenile","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"tilefish","earlyjuvenile","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"tilefish","earlyjuvenile","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"tilefish","earlyjuvenile","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"tilefish","earlyjuvenile","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"tilefish","latejuvenile","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"tilefish","latejuvenile","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"tilefish","latejuvenile","off","shelf","er3","shelf_off_er3","ER3 Offshore Shelf/Slope Edge"
"tilefish","latejuvenile","off","shelf","er4","shelf_off_er4","ER4 Offshore Shelf/Slope Edge"
"tilefish","latejuvenile","off","shelf","er5","shelf_off_er5","ER5 Offshore Shelf/Slope Edge"
"tilefish","latejuvenile","off","sb","er1","sb_off_er1","ER1 Offshore Soft Bottom"
"tilefish","latejuvenile","off","sb","er2","sb_off_er2","ER2 Offshore Soft Bottom"
"tilefish","latejuvenile","off","sb","er3","sb_off_er3","ER3 Offshore Soft Bottom"
"tilefish","latejuvenile","off","sb","er4","sb_off_er4","ER4 Offshore Soft Bottom"
"tilefish","latejuvenile","off","sb","er5","sb_off_er5","ER5 Offshore Soft Bottom"
"tilefish","adult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"tilefish","adult","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"tilefish","adult","off","shelf","er3","shelf_off_er3","ER3 Offshore Shelf/Slope Edge"
"tilefish","adult","off","shelf","er4","shelf_off_er4","ER4 Offshore Shelf/Slope Edge"
"tilefish","adult","off","shelf","er5","shelf_off_er5","ER5 Offshore Shelf/Slope Edge"
"tilefish","adult","off","sb","er1","sb_off_er1","ER1 Offshore Soft Bottom"
"tilefish","adult","off","sb","er2","sb_off_er2","ER2 Offshore Soft Bottom"
"tilefish","adult","off","sb","er3","sb_off_er3","ER3 Offshore Soft Bottom"
"tilefish","adult","off","sb","er4","sb_off_er4","ER4 Offshore Soft Bottom"
"tilefish","adult","off","sb","er5","sb_off_er5","ER5 Offshore Soft Bottom"
"tilefish","spawningadult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"tilefish","spawningadult","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"tilefish","spawningadult","off","shelf","er3","shelf_off_er3","ER3 Offshore Shelf/Slope Edge"
"tilefish","spawningadult","off","shelf","er4","shelf_off_er4","ER4 Offshore Shelf/Slope Edge"
"tilefish","spawningadult","off","shelf","er5","shelf_off_er5","ER5 Offshore Shelf/Slope Edge"
"tilefish","spawningadult","off","sb","er1","sb_off_er1","ER1 Offshore Soft Bottom"
"tilefish","spawningadult","off","sb","er2","sb_off_er2","ER2 Offshore Soft Bottom"
"tilefish","spawningadult","off","sb","er3","sb_off_er3","ER3 Offshore Soft Bottom"
"tilefish","spawningadult","off","sb","er4","sb_off_er4","ER4 Offshore Soft Bottom"
"tilefish","spawningadult","off","sb","er5","sb_off_er5","ER5 Offshore Soft Bottom"
"vermillionsnapper","egg","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"vermillionsnapper","egg","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"vermillionsnapper","egg","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"vermillionsnapper","egg","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"vermillionsnapper","egg","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"vermillionsnapper","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"vermillionsnapper","larvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"vermillionsnapper","larvae","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"vermillionsnapper","larvae","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"vermillionsnapper","larvae","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"vermillionsnapper","postlarvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"vermillionsnapper","postlarvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"vermillionsnapper","postlarvae","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"vermillionsnapper","postlarvae","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"vermillionsnapper","postlarvae","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"vermillionsnapper","earlyjuvenile","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"vermillionsnapper","earlyjuvenile","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"vermillionsnapper","earlyjuvenile","off","hb","er3","hb_off_er3","ER3 Offshore Hard Bottom"
"vermillionsnapper","earlyjuvenile","off","hb","er4","hb_off_er4","ER4 Offshore Hard Bottom"
"vermillionsnapper","earlyjuvenile","off","hb","er5","hb_off_er5","ER5 Offshore Hard Bottom"
"vermillionsnapper","earlyjuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"vermillionsnapper","earlyjuvenile","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"vermillionsnapper","earlyjuvenile","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"vermillionsnapper","earlyjuvenile","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"vermillionsnapper","earlyjuvenile","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"vermillionsnapper","latejuvenile","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"vermillionsnapper","latejuvenile","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"vermillionsnapper","latejuvenile","off","hb","er3","hb_off_er3","ER3 Offshore Hard Bottom"
"vermillionsnapper","latejuvenile","off","hb","er4","hb_off_er4","ER4 Offshore Hard Bottom"
"vermillionsnapper","latejuvenile","off","hb","er5","hb_off_er5","ER5 Offshore Hard Bottom"
"vermillionsnapper","latejuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"vermillionsnapper","latejuvenile","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"vermillionsnapper","latejuvenile","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"vermillionsnapper","latejuvenile","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"vermillionsnapper","latejuvenile","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"vermillionsnapper","adult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"vermillionsnapper","adult","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"vermillionsnapper","adult","off","hb","er3","hb_off_er3","ER3 Offshore Hard Bottom"
"vermillionsnapper","adult","off","hb","er4","hb_off_er4","ER4 Offshore Hard Bottom"
"vermillionsnapper","adult","off","hb","er5","hb_off_er5","ER5 Offshore Hard Bottom"
"vermillionsnapper","adult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"vermillionsnapper","adult","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"vermillionsnapper","adult","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"vermillionsnapper","adult","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"vermillionsnapper","adult","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"vermillionsnapper","spawningadult","","","","",""
"warsawgrouper","egg","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"warsawgrouper","egg","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"warsawgrouper","egg","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"warsawgrouper","egg","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"warsawgrouper","egg","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"warsawgrouper","larvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"warsawgrouper","larvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"warsawgrouper","larvae","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"warsawgrouper","larvae","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"warsawgrouper","larvae","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"warsawgrouper","postlarvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"warsawgrouper","postlarvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"warsawgrouper","postlarvae","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"warsawgrouper","postlarvae","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"warsawgrouper","postlarvae","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"warsawgrouper","earlyjuvenile","","","er1","","ER1"
"warsawgrouper","earlyjuvenile","","","er2","","ER2"
"warsawgrouper","earlyjuvenile","","","er3","","ER3"
"warsawgrouper","earlyjuvenile","","","er4","","ER4"
"warsawgrouper","earlyjuvenile","","","er5","","ER5"
"warsawgrouper","latejuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"warsawgrouper","latejuvenile","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"warsawgrouper","latejuvenile","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"warsawgrouper","latejuvenile","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"warsawgrouper","latejuvenile","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"warsawgrouper","adult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"warsawgrouper","adult","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"warsawgrouper","adult","off","shelf","er3","shelf_off_er3","ER3 Offshore Shelf/Slope Edge"
"warsawgrouper","adult","off","shelf","er4","shelf_off_er4","ER4 Offshore Shelf/Slope Edge"
"warsawgrouper","adult","off","shelf","er5","shelf_off_er5","ER5 Offshore Shelf/Slope Edge"
"warsawgrouper","adult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"warsawgrouper","adult","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"warsawgrouper","adult","off","hb","er3","hb_off_er3","ER3 Offshore Hard Bottom"
"warsawgrouper","adult","off","hb","er4","hb_off_er4","ER4 Offshore Hard Bottom"
"warsawgrouper","adult","off","hb","er5","hb_off_er5","ER5 Offshore Hard Bottom"
"warsawgrouper","spawningadult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"warsawgrouper","spawningadult","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"warsawgrouper","spawningadult","off","shelf","er3","shelf_off_er3","ER3 Offshore Shelf/Slope Edge"
"warsawgrouper","spawningadult","off","shelf","er4","shelf_off_er4","ER4 Offshore Shelf/Slope Edge"
"warsawgrouper","spawningadult","off","shelf","er5","shelf_off_er5","ER5 Offshore Shelf/Slope Edge"
"warsawgrouper","spawningadult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"warsawgrouper","spawningadult","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"warsawgrouper","spawningadult","off","hb","er3","hb_off_er3","ER3 Offshore Hard Bottom"
"warsawgrouper","spawningadult","off","hb","er4","hb_off_er4","ER4 Offshore Hard Bottom"
"warsawgrouper","spawningadult","off","hb","er5","hb_off_er5","ER5 Offshore Hard Bottom"
"warsawgrouper","spawningadult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"warsawgrouper","spawningadult","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"warsawgrouper","spawningadult","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"warsawgrouper","spawningadult","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"warsawgrouper","spawningadult","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"wenchman","egg","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"wenchman","egg","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"wenchman","egg","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"wenchman","larvae","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
